Order_id,buyer_id,manufacturer_id,inventoryid_id,seller_id,c_time
552,Barry629,364,80552,Davis4677,9/14/2020
553,Barry3779,,80553,Davis1915,8/12/2020
554,Barry535,365,80554,Davis764,7/24/2020
555,Barry3859,,80555,Davis1427,3/10/2021
556,Barry3559,,80556,Davis2006,3/5/2021
557,Barry3762,366,80557,Davis3921,5/12/2021
558,Barry996,367,80558,Davis630,6/3/2020
559,Barry2616,368,80559,Davis1031,7/1/2020
560,Barry961,369,80560,Davis3360,8/30/2020
561,Barry1604,370,80561,Davis2025,10/5/2020
562,Barry2645,,80562,Davis1581,12/10/2020
563,Barry2735,,80563,Davis158,2/17/2021
564,Barry2773,371,80564,Davis1825,5/9/2021
565,Barry698,,80565,Davis200,9/25/2020
566,Barry3045,,80566,Davis217,3/3/2021
567,Barry4636,,80567,Davis759,2/12/2021
568,Barry1863,,80568,Davis3344,12/5/2020
569,Barry4442,,80569,Davis1434,9/6/2020
570,Barry4729,372,80570,Davis4753,6/14/2020
571,Barry3622,373,80571,Davis1463,9/30/2020
572,Barry3272,,80572,Davis2679,1/14/2021
573,Barry3969,374,80573,Davis1657,5/2/2021
574,Barry82,,80574,Davis4366,10/10/2020
575,Barry1247,375,80575,Davis763,11/19/2020
576,Barry3744,376,80576,Davis368,9/7/2020
577,Barry1145,377,80577,Davis2058,3/25/2021
578,Barry1871,378,80578,Davis1766,4/17/2021
579,Barry563,,80579,Davis2740,3/18/2021
580,Barry3699,,80580,Davis4496,8/8/2020
581,Barry2883,,80581,Davis176,2/3/2021
582,Barry889,379,80582,Davis1753,11/10/2020
583,Barry2181,,80583,Davis3358,6/29/2020
584,Barry1914,380,80584,Davis2714,3/16/2021
585,Barry3170,,80585,Davis2957,8/22/2020
586,Barry2257,381,80586,Davis4246,1/19/2021
587,Barry2777,382,80587,Davis4703,9/9/2020
588,Barry3012,383,80588,Davis775,1/22/2021
589,Barry3252,,80589,Davis899,6/23/2020
590,Barry387,384,80590,Davis2288,12/17/2020
591,Barry4094,385,80591,Davis4468,8/18/2020
592,Barry687,,80592,Davis4840,4/6/2021
593,Barry4120,386,80593,Davis4387,7/30/2020
594,Barry2770,,80594,Davis58,11/25/2020
595,Barry2076,,80595,Davis337,2/11/2021
596,Barry416,,80596,Davis2145,12/17/2020
597,Barry3431,,80597,Davis708,9/30/2020
598,Barry1058,387,80598,Davis3527,3/13/2021
599,Barry2679,388,80599,Davis710,3/27/2021
600,Barry80,389,80600,Davis145,1/23/2021
601,Barry1810,390,80601,Davis144,10/17/2020
602,Barry1295,,80602,Davis3646,9/26/2020
603,Barry3228,,80603,Davis1389,8/19/2020
604,Barry237,391,80604,Davis3651,3/12/2021
605,Barry2386,392,80605,Davis3492,8/6/2020
606,Barry3314,393,80606,Davis1020,10/19/2020
607,Barry2756,394,80607,Davis4625,5/3/2021
608,Barry2022,395,80608,Davis3835,1/24/2021
609,Barry476,396,80609,Davis902,2/21/2021
610,Barry2229,,80610,Davis4790,6/11/2020
611,Barry4509,397,80611,Davis1323,5/26/2020
612,Barry4336,398,80612,Davis4235,7/18/2020
613,Barry3161,,80613,Davis2184,7/17/2020
614,Barry406,399,80614,Davis827,4/18/2021
615,Barry2446,400,80615,Davis1749,1/18/2021
616,Barry4964,401,80616,Davis2103,7/26/2020
617,Barry4849,,80617,Davis2002,4/10/2021
618,Barry961,,80618,Davis4417,1/26/2021
619,Barry4050,402,80619,Davis2396,9/29/2020
620,Barry1518,403,80620,Davis4379,3/15/2021
621,Barry3686,404,80621,Davis4038,5/26/2020
622,Barry4077,405,80622,Davis4963,9/15/2020
623,Barry4171,,80623,Davis1999,7/11/2020
624,Barry2698,406,80624,Davis4279,5/7/2021
625,Barry618,407,80625,Davis2794,11/4/2020
626,Barry3588,408,80626,Davis798,1/7/2021
627,Barry1327,,80627,Davis3337,6/16/2020
628,Barry789,,80628,Davis243,11/10/2020
629,Barry2903,409,80629,Davis3507,10/1/2020
630,Barry1867,,80630,Davis4976,3/2/2021
631,Barry3617,410,80631,Davis2614,11/8/2020
632,Barry3222,411,80632,Davis1577,3/7/2021
633,Barry2439,,80633,Davis3784,12/23/2020
634,Barry1395,412,80634,Davis1566,2/6/2021
635,Barry486,413,80635,Davis540,12/12/2020
636,Barry3804,414,80636,Davis595,10/9/2020
637,Barry3207,415,80637,Davis756,7/22/2020
638,Barry1365,416,80638,Davis3000,4/15/2021
639,Barry1482,417,80639,Davis2293,4/28/2021
640,Barry2922,418,80640,Davis527,3/14/2021
641,Barry3775,419,80641,Davis2653,3/9/2021
642,Barry4645,,80642,Davis4294,2/23/2021
643,Barry2080,,80643,Davis1180,11/16/2020
644,Barry4704,420,80644,Davis4737,10/28/2020
645,Barry336,421,80645,Davis2956,3/5/2021
646,Barry4440,422,80646,Davis4425,1/14/2021
647,Barry933,423,80647,Davis147,11/27/2020
648,Barry276,,80648,Davis3089,9/11/2020
649,Barry1447,424,80649,Davis1404,3/28/2021
650,Barry1533,425,80650,Davis4932,7/6/2020
651,Barry4763,,80651,Davis2194,6/17/2020
652,Barry2144,426,80652,Davis4278,4/2/2021
653,Barry4366,427,80653,Davis1522,3/29/2021
654,Barry2189,428,80654,Davis1810,11/2/2020
655,Barry421,,80655,Davis4093,3/31/2021
656,Barry800,429,80656,Davis1745,5/19/2020
657,Barry2459,,80657,Davis3497,6/20/2020
658,Barry4355,430,80658,Davis483,3/5/2021
659,Barry4958,431,80659,Davis1211,6/22/2020
660,Barry2054,,80660,Davis4269,6/11/2020
661,Barry2209,,80661,Davis3324,7/3/2020
662,Barry2662,432,80662,Davis4484,4/29/2021
663,Barry1224,433,80663,Davis1702,6/30/2020
664,Barry1873,434,80664,Davis4467,1/22/2021
665,Barry4493,435,80665,Davis4184,10/12/2020
666,Barry4222,436,80666,Davis2050,4/12/2021
667,Barry3123,,80667,Davis3691,9/2/2020
668,Barry3321,,80668,Davis3183,12/12/2020
669,Barry4252,437,80669,Davis2581,5/21/2020
670,Barry3386,,80670,Davis3524,9/28/2020
671,Barry1552,438,80671,Davis3621,4/12/2021
672,Barry4393,439,80672,Davis1724,7/28/2020
673,Barry2932,,80673,Davis3491,10/26/2020
674,Barry2242,440,80674,Davis1796,5/3/2021
675,Barry4498,441,80675,Davis2252,5/25/2020
676,Barry1806,442,80676,Davis401,7/24/2020
677,Barry3373,,80677,Davis4866,10/20/2020
678,Barry4094,443,80678,Davis568,4/8/2021
679,Barry842,,80679,Davis3166,6/27/2020
680,Barry3143,,80680,Davis4471,6/20/2020
681,Barry2037,444,80681,Davis2993,1/9/2021
682,Barry538,,80682,Davis3390,10/7/2020
683,Barry2829,445,80683,Davis1773,4/12/2021
684,Barry451,446,80684,Davis4709,6/2/2020
685,Barry4310,447,80685,Davis1343,12/25/2020
686,Barry4231,448,80686,Davis2261,5/8/2021
687,Barry4412,,80687,Davis4552,5/24/2020
688,Barry979,,80688,Davis390,5/1/2021
689,Barry1836,449,80689,Davis4992,9/5/2020
690,Barry3571,450,80690,Davis4309,3/4/2021
691,Barry4766,,80691,Davis4648,10/15/2020
692,Barry190,,80692,Davis2516,8/4/2020
693,Barry69,451,80693,Davis1857,6/3/2020
694,Barry4068,,80694,Davis1914,5/26/2020
695,Barry4510,,80695,Davis273,2/19/2021
696,Barry4506,452,80696,Davis3484,10/22/2020
697,Barry469,453,80697,Davis2516,2/10/2021
698,Barry4360,,80698,Davis3968,9/11/2020
699,Barry2802,454,80699,Davis1682,11/28/2020
700,Barry3161,455,80700,Davis1161,1/6/2021
701,Barry1658,456,80701,Davis729,1/4/2021
702,Barry161,,80702,Davis258,12/10/2020
703,Barry3467,457,80703,Davis3698,5/12/2021
704,Barry172,458,80704,Davis1248,6/25/2020
705,Barry2158,,80705,Davis4624,1/12/2021
706,Barry3728,459,80706,Davis1856,1/30/2021
707,Barry2692,,80707,Davis1435,5/26/2020
708,Barry171,,80708,Davis12,7/17/2020
709,Barry3866,460,80709,Davis641,11/8/2020
710,Barry1649,461,80710,Davis3241,3/6/2021
711,Barry676,462,80711,Davis2078,1/18/2021
712,Barry2694,,80712,Davis4803,10/22/2020
713,Barry1293,463,80713,Davis2914,4/23/2021
714,Barry2570,464,80714,Davis3550,2/5/2021
715,Barry1619,465,80715,Davis3690,2/26/2021
716,Barry1265,,80716,Davis2884,7/20/2020
717,Barry2247,466,80717,Davis2238,6/22/2020
718,Barry2858,467,80718,Davis285,1/29/2021
719,Barry949,,80719,Davis582,3/29/2021
720,Barry776,,80720,Davis4629,12/22/2020
721,Barry2940,468,80721,Davis2018,9/15/2020
722,Barry3669,,80722,Davis788,10/28/2020
723,Barry366,,80723,Davis1236,1/31/2021
724,Barry178,469,80724,Davis3798,1/30/2021
725,Barry2075,470,80725,Davis1048,12/24/2020
726,Barry4161,471,80726,Davis3936,1/4/2021
727,Barry2501,,80727,Davis785,4/10/2021
728,Barry3415,,80728,Davis1061,12/8/2020
729,Barry3984,,80729,Davis4007,9/4/2020
730,Barry2827,472,80730,Davis1758,7/8/2020
731,Barry4701,,80731,Davis780,10/1/2020
732,Barry812,473,80732,Davis4786,3/8/2021
733,Barry4807,474,80733,Davis2584,3/19/2021
734,Barry2421,,80734,Davis3542,10/16/2020
735,Barry2335,,80735,Davis3567,5/6/2021
736,Barry2679,475,80736,Davis4393,7/24/2020
737,Barry4242,476,80737,Davis2078,9/21/2020
738,Barry4582,477,80738,Davis180,12/6/2020
739,Barry444,478,80739,Davis4750,4/20/2021
740,Barry737,,80740,Davis407,3/3/2021
741,Barry2517,,80741,Davis246,9/9/2020
742,Barry28,479,80742,Davis1235,5/3/2021
743,Barry2170,480,80743,Davis1261,4/20/2021
744,Barry2894,481,80744,Davis725,7/12/2020
745,Barry4938,,80745,Davis287,5/19/2020
746,Barry3805,482,80746,Davis2813,2/12/2021
747,Barry4120,483,80747,Davis1493,6/23/2020
748,Barry202,,80748,Davis3038,7/16/2020
749,Barry2579,,80749,Davis3167,4/19/2021
750,Barry1085,,80750,Davis3882,2/10/2021
751,Barry3921,484,80751,Davis4970,4/25/2021
752,Barry2028,,80752,Davis815,5/9/2021
753,Barry2835,485,80753,Davis20,8/3/2020
754,Barry1568,,80754,Davis2010,7/30/2020
755,Barry612,486,80755,Davis3226,6/28/2020
756,Barry2661,487,80756,Davis452,11/4/2020
757,Barry631,488,80757,Davis1654,9/10/2020
758,Barry4413,489,80758,Davis1959,5/27/2020
759,Barry4929,,80759,Davis626,3/24/2021
760,Barry812,,80760,Davis3513,7/5/2020
761,Barry4887,490,80761,Davis3041,8/31/2020
762,Barry2237,,80762,Davis1884,3/31/2021
763,Barry4557,,80763,Davis373,4/12/2021
764,Barry2880,,80764,Davis3458,7/27/2020
765,Barry2117,491,80765,Davis353,12/26/2020
766,Barry4129,492,80766,Davis4310,4/29/2021
767,Barry1152,,80767,Davis1732,5/12/2021
768,Barry936,,80768,Davis4469,12/25/2020
769,Barry2175,493,80769,Davis1206,9/3/2020
770,Barry3043,,80770,Davis2393,4/26/2021
771,Barry1358,,80771,Davis1519,10/4/2020
772,Barry1937,494,80772,Davis4215,12/11/2020
773,Barry4030,495,80773,Davis163,8/25/2020
774,Barry1469,496,80774,Davis1619,3/2/2021
775,Barry3545,497,80775,Davis2321,11/28/2020
776,Barry895,,80776,Davis2083,6/28/2020
777,Barry3270,498,80777,Davis2885,11/26/2020
778,Barry910,499,80778,Davis1758,8/21/2020
779,Barry2208,,80779,Davis403,5/25/2020
780,Barry1804,500,80780,Davis4987,12/27/2020
781,Barry4416,501,80781,Davis1546,3/2/2021
782,Barry3374,,80782,Davis4310,7/6/2020
783,Barry214,502,80783,Davis3451,12/14/2020
784,Barry3798,,80784,Davis2421,2/2/2021
785,Barry121,503,80785,Davis2347,2/9/2021
786,Barry3955,504,80786,Davis3898,5/27/2020
787,Barry4787,505,80787,Davis661,3/10/2021
788,Barry4184,,80788,Davis3201,2/8/2021
789,Barry2380,,80789,Davis4303,7/30/2020
790,Barry729,506,80790,Davis3817,3/13/2021
791,Barry773,507,80791,Davis4326,1/9/2021
792,Barry1333,,80792,Davis12,4/14/2021
793,Barry1450,,80793,Davis923,4/24/2021
794,Barry604,508,80794,Davis656,11/17/2020
795,Barry4488,,80795,Davis748,1/24/2021
796,Barry4902,,80796,Davis724,9/14/2020
797,Barry1056,,80797,Davis446,8/22/2020
798,Barry4395,,80798,Davis1557,5/11/2021
799,Barry4854,,80799,Davis2579,3/27/2021
800,Barry3006,509,80800,Davis1852,5/4/2021
801,Barry3253,510,80801,Davis975,5/8/2021
802,Barry121,,80802,Davis387,7/31/2020
803,Barry3962,,80803,Davis2943,1/14/2021
804,Barry1738,511,80804,Davis2527,2/15/2021
805,Barry121,512,80805,Davis4637,4/16/2021
806,Barry4442,,80806,Davis2728,4/26/2021
807,Barry1419,513,80807,Davis4686,12/29/2020
808,Barry4398,,80808,Davis115,5/30/2020
809,Barry1394,514,80809,Davis4183,1/19/2021
810,Barry2389,,80810,Davis4095,8/22/2020
811,Barry1530,515,80811,Davis3875,8/19/2020
812,Barry754,516,80812,Davis2261,5/15/2021
813,Barry4570,517,80813,Davis3833,1/12/2021
814,Barry2534,,80814,Davis4610,5/20/2020
815,Barry3502,518,80815,Davis4963,12/7/2020
816,Barry2115,519,80816,Davis2579,8/23/2020
817,Barry695,520,80817,Davis4266,2/1/2021
818,Barry4588,521,80818,Davis620,12/12/2020
819,Barry4259,522,80819,Davis573,7/26/2020
820,Barry1311,523,80820,Davis4526,3/25/2021
821,Barry2531,524,80821,Davis4993,6/3/2020
822,Barry1164,525,80822,Davis3896,7/25/2020
823,Barry2658,,80823,Davis4417,7/25/2020
824,Barry839,,80824,Davis3723,8/17/2020
825,Barry2100,526,80825,Davis914,8/26/2020
826,Barry1526,,80826,Davis4895,3/15/2021
827,Barry4222,527,80827,Davis454,12/24/2020
828,Barry3475,528,80828,Davis559,8/17/2020
829,Barry1855,,80829,Davis585,2/4/2021
830,Barry2129,529,80830,Davis416,5/13/2021
831,Barry4433,530,80831,Davis603,2/12/2021
832,Barry2548,531,80832,Davis1194,12/7/2020
833,Barry4385,,80833,Davis1061,5/28/2020
834,Barry1623,532,80834,Davis3665,7/4/2020
835,Barry1250,533,80835,Davis2640,5/4/2021
836,Barry3995,534,80836,Davis2597,12/10/2020
837,Barry1368,535,80837,Davis4626,4/8/2021
838,Barry2078,,80838,Davis880,3/22/2021
839,Barry4383,536,80839,Davis487,7/21/2020
840,Barry1559,,80840,Davis138,10/28/2020
841,Barry1227,537,80841,Davis4692,11/29/2020
842,Barry1597,538,80842,Davis107,1/24/2021
843,Barry1478,539,80843,Davis841,3/3/2021
844,Barry691,,80844,Davis2516,11/17/2020
845,Barry3758,540,80845,Davis4193,7/21/2020
846,Barry4007,,80846,Davis3566,5/3/2021
847,Barry3428,,80847,Davis2008,3/4/2021
848,Barry4452,,80848,Davis3897,5/1/2021
849,Barry4900,,80849,Davis4622,9/15/2020
850,Barry771,,80850,Davis3278,12/26/2020
851,Barry1891,541,80851,Davis2245,8/24/2020
852,Barry3293,,80852,Davis325,1/11/2021
853,Barry2676,542,80853,Davis3244,6/14/2020
854,Barry968,543,80854,Davis1370,4/27/2021
855,Barry1439,544,80855,Davis728,5/3/2021
856,Barry941,545,80856,Davis4511,8/5/2020
857,Barry2393,,80857,Davis1709,4/18/2021
858,Barry2754,546,80858,Davis3047,12/12/2020
859,Barry1237,547,80859,Davis2522,7/27/2020
860,Barry1597,,80860,Davis499,6/15/2020
861,Barry3629,548,80861,Davis714,4/1/2021
862,Barry959,,80862,Davis4861,3/13/2021
863,Barry2095,,80863,Davis4208,7/6/2020
864,Barry3462,549,80864,Davis66,7/8/2020
865,Barry2034,550,80865,Davis3488,1/28/2021
866,Barry3099,551,80866,Davis2843,10/30/2020
867,Barry3037,,80867,Davis3681,8/23/2020
868,Barry428,552,80868,Davis1201,8/28/2020
869,Barry2801,553,80869,Davis4598,9/30/2020
870,Barry698,554,80870,Davis106,6/22/2020
871,Barry1736,555,80871,Davis576,12/30/2020
872,Barry4400,556,80872,Davis3767,12/10/2020
873,Barry3932,557,80873,Davis1351,9/27/2020
874,Barry4260,558,80874,Davis4101,3/16/2021
875,Barry3271,559,80875,Davis4756,7/11/2020
876,Barry3586,560,80876,Davis3126,7/8/2020
877,Barry2239,561,80877,Davis3985,2/5/2021
878,Barry159,562,80878,Davis104,7/1/2020
879,Barry4354,,80879,Davis1465,12/30/2020
880,Barry4381,,80880,Davis1487,7/4/2020
881,Barry778,563,80881,Davis4925,4/16/2021
882,Barry3818,,80882,Davis1816,9/22/2020
883,Barry982,564,80883,Davis4024,3/27/2021
884,Barry1998,565,80884,Davis2423,4/12/2021
885,Barry3839,,80885,Davis766,2/23/2021
886,Barry1369,566,80886,Davis3930,5/10/2021
887,Barry3151,,80887,Davis289,3/11/2021
888,Barry4982,,80888,Davis4949,7/21/2020
889,Barry2342,,80889,Davis4666,3/25/2021
890,Barry3266,,80890,Davis2074,11/12/2020
891,Barry80,567,80891,Davis1311,10/7/2020
892,Barry4695,,80892,Davis3009,9/2/2020
893,Barry2086,568,80893,Davis3054,9/6/2020
894,Barry3436,569,80894,Davis3124,9/1/2020
895,Barry2816,570,80895,Davis2659,6/9/2020
896,Barry3642,571,80896,Davis1694,5/21/2020
897,Barry3977,572,80897,Davis4593,9/30/2020
898,Barry3911,,80898,Davis3352,4/30/2021
899,Barry1413,573,80899,Davis1646,3/17/2021
900,Barry3519,,80900,Davis3585,7/9/2020
901,Barry1724,574,80901,Davis2036,6/28/2020
902,Barry1228,575,80902,Davis3878,6/2/2020
903,Barry1969,576,80903,Davis2188,6/20/2020
904,Barry2852,,80904,Davis2548,5/23/2020
905,Barry1584,,80905,Davis1403,12/10/2020
906,Barry4590,,80906,Davis4616,12/6/2020
907,Barry2381,,80907,Davis4663,12/19/2020
908,Barry4104,577,80908,Davis76,6/30/2020
909,Barry3867,,80909,Davis3688,7/19/2020
910,Barry4049,578,80910,Davis4700,12/10/2020
911,Barry3627,,80911,Davis2264,6/23/2020
912,Barry4527,579,80912,Davis2703,3/11/2021
913,Barry1489,,80913,Davis4589,7/22/2020
914,Barry3753,580,80914,Davis4772,12/23/2020
915,Barry2869,,80915,Davis4466,11/18/2020
916,Barry2459,,80916,Davis2656,12/3/2020
917,Barry4654,,80917,Davis2158,9/25/2020
918,Barry4140,,80918,Davis2233,11/13/2020
919,Barry138,,80919,Davis28,10/10/2020
920,Barry2263,581,80920,Davis4588,8/5/2020
921,Barry3617,582,80921,Davis1826,10/12/2020
922,Barry1194,583,80922,Davis1380,2/21/2021
923,Barry1987,584,80923,Davis321,5/2/2021
924,Barry103,,80924,Davis3071,11/21/2020
925,Barry4522,585,80925,Davis4133,9/6/2020
926,Barry3598,,80926,Davis1270,7/6/2020
927,Barry1593,586,80927,Davis4506,7/28/2020
928,Barry1499,587,80928,Davis677,3/1/2021
929,Barry2228,,80929,Davis3345,11/29/2020
930,Barry4819,,80930,Davis4700,5/21/2020
931,Barry3909,588,80931,Davis2366,7/15/2020
932,Barry450,,80932,Davis3418,10/18/2020
933,Barry222,589,80933,Davis1930,4/11/2021
934,Barry3699,,80934,Davis4393,7/23/2020
935,Barry621,590,80935,Davis3643,12/28/2020
936,Barry4783,,80936,Davis779,9/27/2020
937,Barry3102,,80937,Davis2744,7/13/2020
938,Barry522,,80938,Davis2675,10/23/2020
939,Barry2724,,80939,Davis1738,11/6/2020
940,Barry3993,,80940,Davis4966,5/10/2021
941,Barry726,,80941,Davis745,4/21/2021
942,Barry2359,591,80942,Davis2351,12/17/2020
943,Barry3955,,80943,Davis1165,6/14/2020
944,Barry3673,592,80944,Davis1784,8/12/2020
945,Barry2853,,80945,Davis1787,5/7/2021
946,Barry380,593,80946,Davis728,9/19/2020
947,Barry394,,80947,Davis4469,8/12/2020
948,Barry4475,594,80948,Davis4316,8/20/2020
949,Barry4414,595,80949,Davis3717,3/20/2021
950,Barry624,596,80950,Davis410,9/25/2020
951,Barry3200,597,80951,Davis3820,6/2/2020
952,Barry381,,80952,Davis1707,9/30/2020
953,Barry2293,598,80953,Davis877,2/17/2021
954,Barry246,599,80954,Davis3230,8/5/2020
955,Barry4199,600,80955,Davis813,1/28/2021
956,Barry4997,601,80956,Davis4633,10/7/2020
957,Barry3893,602,80957,Davis4538,2/28/2021
958,Barry3433,,80958,Davis4088,5/17/2021
959,Barry3407,603,80959,Davis1863,5/13/2021
960,Barry2675,604,80960,Davis4762,10/15/2020
961,Barry3916,,80961,Davis2427,2/24/2021
962,Barry144,,80962,Davis787,11/23/2020
963,Barry4007,605,80963,Davis495,10/6/2020
964,Barry1412,,80964,Davis3505,12/24/2020
965,Barry3996,,80965,Davis3446,6/16/2020
966,Barry1759,,80966,Davis820,7/5/2020
967,Barry1691,606,80967,Davis851,10/20/2020
968,Barry1577,607,80968,Davis485,11/1/2020
969,Barry4313,608,80969,Davis1743,3/16/2021
970,Barry2127,609,80970,Davis3000,6/6/2020
971,Barry3965,610,80971,Davis3156,10/24/2020
972,Barry3098,611,80972,Davis3099,3/4/2021
973,Barry1514,612,80973,Davis2108,4/2/2021
974,Barry883,,80974,Davis472,9/3/2020
975,Barry323,613,80975,Davis2289,2/5/2021
976,Barry1249,614,80976,Davis3627,5/19/2020
977,Barry3213,,80977,Davis2780,10/1/2020
978,Barry1904,615,80978,Davis631,5/30/2020
979,Barry3165,,80979,Davis1756,1/25/2021
980,Barry3927,616,80980,Davis429,9/30/2020
981,Barry3290,,80981,Davis4065,2/14/2021
982,Barry2833,617,80982,Davis3121,2/11/2021
983,Barry3075,618,80983,Davis2161,12/19/2020
984,Barry3084,619,80984,Davis1024,2/9/2021
985,Barry114,,80985,Davis1864,8/20/2020
986,Barry4314,620,80986,Davis993,10/3/2020
987,Barry4496,621,80987,Davis1292,3/8/2021
988,Barry826,,80988,Davis4298,11/17/2020
989,Barry198,622,80989,Davis4179,5/13/2021
990,Barry1596,,80990,Davis3630,2/15/2021
991,Barry1092,623,80991,Davis1728,1/9/2021
992,Barry4085,,80992,Davis4187,5/21/2020
993,Barry2728,624,80993,Davis19,11/23/2020
994,Barry1640,625,80994,Davis2203,9/1/2020
995,Barry4798,626,80995,Davis2868,11/9/2020
996,Barry95,,80996,Davis51,3/21/2021
997,Barry3454,,80997,Davis2983,2/26/2021
998,Barry2719,627,80998,Davis763,3/3/2021
999,Barry2564,,80999,Davis3534,3/30/2021
1000,Barry1349,,81000,Davis382,5/25/2020
1001,Barry1443,,81001,Davis2754,8/4/2020
1002,Barry2089,628,81002,Davis2942,2/20/2021
1003,Barry2180,,81003,Davis2833,8/24/2020
1004,Barry4518,629,81004,Davis1398,8/13/2020
1005,Barry2344,630,81005,Davis3029,3/12/2021
1006,Barry179,631,81006,Davis3107,2/7/2021
1007,Barry4304,,81007,Davis1913,8/7/2020
1008,Barry2512,,81008,Davis684,6/1/2020
1009,Barry2640,,81009,Davis1242,7/4/2020
1010,Barry4610,632,81010,Davis1068,12/15/2020
1011,Barry2058,633,81011,Davis3445,7/16/2020
1012,Barry790,634,81012,Davis1226,7/4/2020
1013,Barry3113,635,81013,Davis2326,8/20/2020
1014,Barry4423,636,81014,Davis2803,7/29/2020
1015,Barry4594,637,81015,Davis2114,6/28/2020
1016,Barry4586,638,81016,Davis4046,7/20/2020
1017,Barry1936,639,81017,Davis979,1/30/2021
1018,Barry2217,640,81018,Davis2302,2/27/2021
1019,Barry481,641,81019,Davis717,2/17/2021
1020,Barry4916,,81020,Davis4300,11/7/2020
1021,Barry3839,,81021,Davis2344,11/13/2020
1022,Barry1037,642,81022,Davis4334,6/20/2020
1023,Barry1058,,81023,Davis1515,4/10/2021
1024,Barry664,643,81024,Davis3244,1/7/2021
1025,Barry3209,644,81025,Davis4756,3/1/2021
1026,Barry629,645,81026,Davis1639,11/7/2020
1027,Barry3203,646,81027,Davis2169,11/29/2020
1028,Barry1380,647,81028,Davis4118,2/21/2021
1029,Barry4194,648,81029,Davis4050,7/17/2020
1030,Barry4872,649,81030,Davis4696,9/4/2020
1031,Barry4768,650,81031,Davis4662,7/6/2020
1032,Barry2445,651,81032,Davis3544,8/26/2020
1033,Barry4845,652,81033,Davis1625,7/26/2020
1034,Barry794,,81034,Davis4637,6/24/2020
1035,Barry876,653,81035,Davis4925,4/25/2021
1036,Barry4086,654,81036,Davis1633,6/10/2020
1037,Barry3249,,81037,Davis565,2/5/2021
1038,Barry1329,,81038,Davis848,7/17/2020
1039,Barry1301,,81039,Davis1826,3/16/2021
1040,Barry1255,,81040,Davis4238,5/6/2021
1041,Barry1350,,81041,Davis1998,7/25/2020
1042,Barry2291,655,81042,Davis2533,5/31/2020
1043,Barry1435,,81043,Davis823,4/10/2021
1044,Barry795,656,81044,Davis681,11/29/2020
1045,Barry1919,657,81045,Davis4203,8/27/2020
1046,Barry3497,658,81046,Davis4897,1/20/2021
1047,Barry4282,659,81047,Davis941,8/6/2020
1048,Barry1555,660,81048,Davis1609,12/13/2020
1049,Barry4050,661,81049,Davis2569,12/17/2020
1050,Barry4297,662,81050,Davis948,3/23/2021
1051,Barry3176,,81051,Davis1687,7/25/2020
1052,Barry575,663,81052,Davis1913,3/11/2021
1053,Barry1817,,81053,Davis981,5/5/2021
1054,Barry4459,,81054,Davis2233,10/15/2020
1055,Barry1934,,81055,Davis3053,5/20/2020
1056,Barry918,664,81056,Davis2145,4/8/2021
1057,Barry1639,665,81057,Davis2889,5/28/2020
1058,Barry2052,,81058,Davis2816,5/9/2021
1059,Barry81,666,81059,Davis316,8/28/2020
1060,Barry4231,667,81060,Davis500,7/29/2020
1061,Barry1207,668,81061,Davis327,1/29/2021
1062,Barry4916,669,81062,Davis2195,1/24/2021
1063,Barry1703,670,81063,Davis786,2/25/2021
1064,Barry1404,671,81064,Davis2903,8/17/2020
1065,Barry1469,672,81065,Davis738,5/11/2021
